Time,"Population, total",Population growth (annual %),Surface area (sq. km),"GNI, Atlas method (current US$)","GNI per capita, Atlas method (current US$)","Life expectancy at birth, total (years)","Fertility rate, total (births per woman)","Adolescent fertility rate (births per 1,000 women ages 15-19)","Mortality rate, under-5 (per 1,000 live births)","Primary completion rate, total (% of relevant age group)","School enrollment, secondary (% gross)","School enrollment, primary and secondary (gross), gender parity index (GPI)","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",Exports of goods and services (% of GDP),Imports of goods and services (% of GDP),Gross capital formation (% of GDP),"Revenue, excluding grants (% of GDP)",Market capitalization of listed domestic companies (% of GDP),Military expenditure (% of GDP),Merchandise trade (% of GDP),Net migration,"Personal remittances, paid (current US$)","Foreign direct investment, net inflows (BoP, current US$)",GDP per capita (current US$),"Foreign direct investment, net (BoP, current US$)","Inflation, consumer prices (annual %)",Average precipitation in depth (mm per year),"Compulsory education, duration (years)"
1984.0,56383085.0,0.488491581974165,549086.0,553055927198.157,9810.0,75.0,1.86,18.121,10.7,99.3122482299805,87.2996063232422,0.9999350011348724,39.8527269949154,24.9067372082906,24.4949584840299,21.4105351250654,39.5647168210401,7.82011502513431,3.18736925092314,38.4600348333579,76175.0,3839024902.0,2397989218.95718,9311.89426452129,-278840848.269024,7.67380262247321,867.0,10.0
1984.0,9855372.0,-0.0015017077867829,33120.0,87358379650.8774,8860.0,74.4048780487805,1.54,14.473,12.2,74.5635070800781,96.1073989868164,1.01726996898651,28.2670424568406,64.4123516780532,63.8183833473908,19.8182689993281,35.1685859391222,14.8075699724165,3.00790244923592,56.949534969442,1697.0,793433410.6,389370000.0,8457.26880316374,-268901305.3429265,6.34177491009126,847.0,10.0
1984.0,7561434.0,-0.0062949040920662,83879.0,70106042240.716,9270.0,73.6121951219512,1.52,27.229,13.3,99.3122482299805,94.2479400634766,0.930419981479645,56.9690018559862,32.8798022396179,33.9569952878878,24.0777118139373,33.4890408509452,2.19390241496117,1.41415833617155,52.2275445162494,2906.0,194567581.2,115239999.9,8955.84829191534,-268901305.3429265,5.66318573909351,1110.0,10.0
1984.0,4680285.0,0.471830569469422,56540.0,169718651797.0025,15820.0,70.2185365853659,1.87,39.862,19.1,99.3122482299805,100.742958068848,0.9999350011348724,50.6863391739167,38.4711164171074,36.9194069594885,23.5882360674433,35.1685859391222,26.9892560054462,1.70523464011206,56.949534969442,5757.0,536805624.619408,1977264596.96392,15880.03059212925,-268901305.3429265,3.18982591472949,656.0,10.0
1984.0,5111619.0,-0.0523767271552282,42920.0,58873445499.6135,11520.0,74.5621951219512,1.4,10.818,9.6,98.8822631835938,103.623649597168,0.995429992675781,111.923014203352,36.4384171304115,34.7548587495413,20.6727305316566,35.8275556177228,12.8898299728796,2.23547072552978,55.3654048188697,4325.0,536805624.619408,-15356842.1248586,11516.6821578436,304220856.87376,6.29077936023771,703.0,10.0
1984.0,1518617.0,0.652187283315182,45230.0,169718651797.0025,15820.0,69.2780487804878,2.17,42.759,19.6,99.3122482299805,100.742958068848,0.9999350011348724,50.6863391739167,38.4711164171074,36.9194069594885,23.5882360674433,35.1685859391222,26.9892560054462,1.70523464011206,56.949534969442,5006.0,536805624.619408,1977264596.96392,15880.03059212925,-268901305.3429265,3.18982591472949,656.0,10.0
1984.0,9895801.0,0.498156576200026,131960.0,50841778529.45,5140.0,75.7576097560976,1.83,40.857,15.4,100.846290588379,85.7886199951172,0.999499976634979,26.7661772723865,16.7363568518822,23.1129353827768,27.5092775896972,25.2179906104634,26.9892560054462,4.83544433693963,30.0957846896947,19767.0,58000000.0,485000000.0,4785.07463033775,-485000000.0,18.4568132050187,652.0,10.0
1984.0,10668095.0,-0.20009784947921,93030.0,21602793834.5183,2020.0,69.0258536585366,1.75,50.223,22.0,103.784492492676,85.8523483276367,0.997460007667542,14.4476391495758,38.4711164171074,36.9194069594885,23.5882360674433,52.6137484010628,26.9892560054462,3.14767501277466,79.1085727328055,-16216.0,536805624.619408,0.0,1984.74349777267,-268901305.3429265,8.46785487646018,589.0,10.0
1984.0,36904134.0,0.90459069212033,312690.0,169718651797.0025,15820.0,70.8,2.37,35.985,21.1,94.2051696777344,82.3292007446289,0.9999350011348724,50.6863391739167,38.4711164171074,36.9194069594885,23.5882360674433,35.1685859391222,26.9892560054462,3.05503731343284,56.949534969442,-18402.0,536805624.619408,28000000.0,15880.03059212925,-16000000.0,15.4009994265582,600.0,10.0
1984.0,8336605.0,0.0908696147250346,447420.11,108542048694.554,13020.0,76.8158536585366,1.66,11.259,7.7,98.5575714111328,85.4054794311523,1.06119000911713,81.2354010965031,33.8931368061374,30.3826165016353,23.9586547259304,34.3362011860722,23.5446333712678,2.67196132262297,51.1755327026413,8668.0,235559921.3,290015353.034728,13080.1803912865,1207289820.30621,8.04424238994422,624.0,10.0
1984.0,4140099.0,0.282202672828762,385178.0,62691009274.4456,15140.0,76.2243902439024,1.66,18.836,10.1,99.7340774536133,96.0238265991211,1.03453004360199,87.6551082610635,41.5794316131147,33.0407948097282,27.7318622824718,38.1376780404592,93.3420380504101,2.54443435066589,52.8070897319965,3856.0,108805236.8,-177399975.797689,14989.4857665906,780882037.433405,6.21827411167512,1414.0,10.0
1984.0,8960679.0,0.233972309730169,110990.0,18027947125.2572,2010.0,71.499756097561,2.01,76.734,20.7,98.1319122314453,89.9869003295898,0.99685001373291,2.47446962945653,40.1311614131585,38.2461502514927,33.2033507099577,35.1685859391222,26.9892560054462,1.70523464011206,145.382669895709,-1032.0,536805624.619408,0.0,1963.57267618274,-268901305.3429265,3.18982591472949,608.0,10.0
1984.0,10330213.0,0.0615568796708922,78870.0,169718651797.0025,15820.0,70.8375609756098,1.97,56.33,14.4,99.3122482299805,94.9358825683594,1.02847003936768,50.6863391739167,38.4711164171074,36.9194069594885,23.5882360674433,35.1685859391222,26.9892560054462,1.70523464011206,56.949534969442,-1481.0,536805624.619408,1977264596.96392,15880.03059212925,-268901305.3429265,3.18982591472949,656.0,10.0
1984.0,4881803.0,0.534342930873442,338150.0,52682121822.8742,10790.0,74.5190243902439,1.69,15.424,7.5,99.3122482299805,105.239967346191,1.08516001701355,32.2803482652879,29.4955278619812,27.122862168332,27.2388757905767,27.4069341787865,78.8167715804049,1.60404180113724,48.9966206354553,3972.0,11145952.22,136184676.073096,10830.2185222663,355984920.552661,7.06765638328172,536.0,10.0
1984.0,2562047.0,0.627872772057869,64594.0,169718651797.0025,15820.0,69.1629268292683,2.09,42.047,18.7,99.3122482299805,101.323768615723,0.9999350011348724,50.6863391739167,38.4711164171074,36.9194069594885,23.5882360674433,35.1685859391222,26.9892560054462,1.70523464011206,56.949534969442,8847.0,536805624.619408,1977264596.96392,15880.03059212925,-268901305.3429265,3.18982591472949,656.0,10.0
1984.0,3514205.0,0.829019018784799,65300.0,169718651797.0025,15820.0,70.32,2.07,20.96,18.2,99.3122482299805,100.742958068848,0.9999350011348724,50.6863391739167,38.4711164171074,36.9194069594885,23.5882360674433,35.1685859391222,26.9892560054462,1.70523464011206,56.949534969442,8835.0,536805624.619408,1977264596.96392,15880.03059212925,-268901305.3429265,3.18982591472949,656.0,10.0
1984.0,330593.0,0.02087376372126,320.0,1265415348.37196,3830.0,73.2111707317073,1.95,15.757,14.5,95.1985168457031,79.2236862182617,0.934689998626709,87.094188676585,62.4184568364333,76.4760845455205,26.5117277892307,36.7678604891127,26.9892560054462,1.70523464011206,100.834328432172,-558.0,6073302.746,26245343.3921578,3332.82104690242,-26245343.3921578,-0.442500000750075,560.0,10.0
1984.0,22640547.0,0.35427994718411,238390.0,169718651797.0025,15820.0,69.6587804878049,2.26,51.995,30.8,99.3122482299805,100.742958068848,0.9999350011348724,50.6863391739167,38.4711164171074,36.9194069594885,23.5882360674433,35.3853694400196,26.9892560054462,1.90672721791833,56.949534969442,-24629.0,536805624.619408,0.0,15880.03059212925,-268901305.3429265,3.18982591472949,637.0,10.0
1985.0,10023613.0,0.273538751901793,92120.0,25375557320.7637,2530.0,72.8146341463415,1.72,32.789,20.4,99.3122482299805,100.742958068848,0.9999350011348724,50.6863391739167,29.2423128367626,32.2740855408107,21.4032884623938,24.8860828656448,26.9892560054462,1.84354337576399,49.1853317697751,-19183.0,14706827.16,274036105.15449,2705.19300197317,-252357703.276694,19.4614100078696,854.0,10.0
1985.0,38469512.0,0.362365564916491,505990.0,175226957141.918,4550.0,76.259512195122,1.64,18.366,11.1,103.406890869141,91.9063415527344,1.0207200050354,13.2182433912315,20.9020862110895,20.0159930512599,20.8198240394992,24.9260006604308,10.7985736681393,2.95472170818505,30.0059243191704,-589.0,130917480.5,1967804468.48446,4696.29879620729,-1717597791.71646,8.81445506678387,636.0,10.0
1985.0,56593071.0,0.0288999392122477,301340.0,454594699932.984,8030.0,75.4707317073171,1.42,12.586,12.0,99.9083099365234,74.0624084472656,0.991389989852905,30.4752173024133,21.0640445770549,21.4750664261041,23.7906140617664,31.5306475649046,12.8330010551673,1.93636892016635,36.2725778674719,6911.0,605836547.9,1066817195.71957,8009.10347642127,673853048.955618,9.20599144253118,832.0,10.0
1985.0,77684873.0,-0.223489901582361,356970.0,764137675167.495,9840.0,74.1890975609756,1.37,19.135,11.1,99.3122482299805,100.742958068848,0.9999350011348724,50.6863391739167,22.8431478657871,24.8904358052568,23.52124534138,25.4613049899496,24.2490872987985,2.86737948445472,46.5740315425233,103556.0,3598019287.0,531108428.984038,9464.11694710857,4964708240.98673,2.0662330121658,700.0,10.0
1985.0,56665619.0,0.499845780185524,549086.0,553340010826.91,9770.0,75.3,1.86,16.272,10.4,99.3122482299805,88.7761077880859,1.03999996185303,39.5685286063277,24.4157920807467,24.4680878029166,21.2723789337356,39.8723261702793,14.4541296336244,3.14393280229726,38.3620159360541,66149.0,4172761719.0,2595492779.80055,9657.01938533723,-352722357.271494,5.83109973854516,867.0,10.0
1985.0,9858308.0,0.029786422643661,33120.0,86990552535.4224,8820.0,74.520243902439,1.51,12.83,11.8,74.7942199707031,98.168701171875,1.01885998249054,28.9041830967026,62.4543274172181,61.4226586727942,18.9772622333502,35.1685859391222,24.1935203009321,2.9312338541026,56.949534969442,2165.0,779245666.5,1051490000.0,8750.81851250536,-268901305.3429265,4.86873399496944,847.0,10.0
1985.0,7564985.0,0.0469509679089439,83879.0,70825979746.4366,9360.0,73.8146341463415,1.47,25.165,12.6,99.3122482299805,96.1712493896484,0.946359992027283,57.6186961303982,35.0586407168778,35.3001080394408,24.7605640221541,33.0443245858095,6.65783153537675,1.51262356650052,55.3063766287468,5940.0,189676162.7,169167935.4,9136.17092559695,-268901305.3429265,3.18951681805193,1110.0,10.0
1985.0,4701417.0,0.450494712765103,56540.0,169718651797.0025,15820.0,70.8860975609756,1.82,39.079,18.0,99.3122482299805,100.742958068848,0.9999350011348724,50.6863391739167,38.4711164171074,36.9194069594885,23.5882360674433,35.1685859391222,26.9892560054462,1.70523464011206,56.949534969442,5550.0,536805624.619408,1977264596.96392,15880.03059212925,-268901305.3429265,3.18982591472949,656.0,10.0
1985.0,5113691.0,0.0405268892260381,42920.0,60552222497.5581,11840.0,74.4275609756098,1.45,10.661,9.7,99.1145324707031,105.193367004395,0.998049974441528,109.734246129858,36.5513885732837,35.7738447868798,22.1699172073213,37.251415041963,24.1725296724092,2.10467210710106,56.5774703815369,9957.0,536805624.619408,111103417.555728,12212.7873997293,195332876.45075,4.6787514518325,703.0,10.0
1985.0,1528781.0,0.667063356294738,45230.0,169718651797.0025,15820.0,69.3804878048781,2.13,42.189,19.1,99.3122482299805,100.742958068848,0.9999350011348724,50.6863391739167,38.4711164171074,36.9194069594885,23.5882360674433,35.1685859391222,26.9892560054462,1.70523464011206,56.949534969442,5097.0,536805624.619408,1977264596.96392,15880.03059212925,-268901305.3429265,3.18982591472949,656.0,10.0
1985.0,9934300.0,0.388288979165941,131960.0,49801852043.2191,5010.0,76.0950487804878,1.67,36.904,14.6,102.358451843262,87.092041015625,0.99838000535965,26.9817583982558,16.0717576428319,23.2631925267507,28.9295457116394,24.9368534639098,26.9892560054462,4.69256693840525,31.1160413477826,16093.0,45000000.0,447000000.0,4746.76035816355,-447000000.0,19.3146929406642,652.0,10.0
1985.0,10648713.0,-0.181847163431744,93030.0,20795999181.0898,1950.0,68.9721951219512,1.85,50.199,21.5,100.17945098877,86.4584884643555,0.999719977378845,13.7096417318394,38.4711164171074,36.9194069594885,23.5882360674433,50.12963748241,26.9892560054462,4.97242913804779,77.6801793841454,-15890.0,536805624.619408,0.0,2013.43352195314,-268901305.3429265,6.94234501879147,589.0,10.0
1985.0,37201885.0,0.803585474669463,312690.0,169718651797.0025,15820.0,70.5487804878049,2.33,34.615,20.3,93.6003723144531,83.582649230957,0.9999350011348724,50.6863391739167,38.4711164171074,36.9194069594885,23.5882360674433,35.1685859391222,26.9892560054462,3.01579703207276,56.949534969442,-27277.0,536805624.619408,15000000.0,15880.03059212925,-14000000.0,11.5212607368495,600.0,10.0
1985.0,8350386.0,0.165170618633822,447420.11,109209944302.313,13080.0,76.6678048780488,1.74,11.513,7.6,99.3122482299805,85.3602600097656,1.06610000133514,89.3390144394189,32.8626319040983,31.2260657361269,26.2814374340798,35.7237846678858,32.7271927190849,2.6730084000738,51.7807253209681,11464.0,290195282.0,392953911.939895,13647.2005587291,1412252758.44934,7.37257458126246,624.0,10.0
1985.0,4152516.0,0.299471500364252,385178.0,65220181864.5559,15710.0,75.9168292682927,1.68,17.868,10.2,99.698371887207,97.1995620727539,1.03105998039246,91.3836271077194,41.3311119092749,34.3162008669955,27.7047378921128,39.5875192477978,15.382329473935,2.79600023170273,54.3300139757682,6725.0,143537109.4,-424225256.616571,15753.5527652129,1717412641.91408,5.71485463958579,1414.0,10.0
1985.0,8960547.0,-0.0014731135024134,110990.0,17466578583.112,1950.0,71.2280487804878,1.97,73.769,19.7,104.336273193359,91.476806640625,0.995700001716614,2.54411652225287,42.7951269047992,43.2022408138597,32.1972799759475,35.1685859391222,26.9892560054462,1.70523464011206,157.034909941004,-19230.0,536805624.619408,0.0,1914.55064658793,-268901305.3429265,3.18982591472949,608.0,10.0
1985.0,10337118.0,0.0668204351778328,78870.0,169718651797.0025,15820.0,71.0463414634146,1.95,52.974,14.1,99.3122482299805,92.6512603759766,1.02763998508453,50.6863391739167,38.4711164171074,36.9194069594885,23.5882360674433,35.1685859391222,26.9892560054462,1.70523464011206,56.949534969442,-1173.0,536805624.619408,1977264596.96392,15880.03059212925,-268901305.3429265,3.18982591472949,656.0,10.0
1985.0,4902206.0,0.41706890447956,338150.0,54553578654.052,11130.0,74.2229268292683,1.64,14.372,7.3,99.3122482299805,106.819892883301,1.08931994438171,32.9217438688476,27.9982825246887,27.3284671532847,26.9557750107342,28.4632609870981,10.4819339871189,1.67657907276353,48.0676644053242,2416.0,12376421.93,112511585.51363,11394.1921044246,235397815.315961,5.19562195429435,536.0,10.0
1985.0,2578873.0,0.654593344449627,64594.0,169718651797.0025,15820.0,69.2914634146342,2.08,41.533,17.5,99.3122482299805,101.102317810059,0.9999350011348724,50.6863391739167,38.4711164171074,36.9194069594885,23.5882360674433,35.1685859391222,26.9892560054462,1.70523464011206,56.949534969442,12037.0,536805624.619408,1977264596.96392,15880.03059212925,-268901305.3429265,3.18982591472949,656.0,10.0
1985.0,3544543.0,0.859591157107066,65300.0,169718651797.0025,15820.0,70.5012195121951,2.08,22.175,17.4,99.3122482299805,100.742958068848,0.9999350011348724,50.6863391739167,38.4711164171074,36.9194069594885,23.5882360674433,35.1685859391222,26.9892560054462,1.70523464011206,56.949534969442,9417.0,536805624.619408,1977264596.96392,15880.03059212925,-268901305.3429265,3.18982591472949,656.0,10.0
1985.0,336452.0,1.75674824972899,320.0,1240016053.55155,3690.0,73.7640731707317,1.95,13.963,13.9,101.801803588867,77.6871185302734,0.951460003852844,98.3136127881196,64.5000320898411,79.1521634774385,25.7805608256389,37.5080918378445,26.9892560054462,1.27625103445688,103.686065695484,-428.0,4689281.94,18970276.3546413,3322.30826002497,-18970276.3546413,-0.235207459677474,560.0,10.0
1985.0,22732999.0,0.407515550779296,238390.0,169718651797.0025,15820.0,69.7068292682927,2.31,54.689,31.6,99.3122482299805,100.742958068848,0.9999350011348724,50.6863391739167,38.4711164171074,36.9194069594885,23.5882360674433,44.1443425076453,26.9892560054462,4.29928084311907,56.949534969442,-28108.0,536805624.619408,0.0,15880.03059212925,-268901305.3429265,3.18982591472949,637.0,10.0
1986.0,10032734.0,0.0909537577185482,92120.0,30917216847.4342,3080.0,73.2658536585366,1.66,30.306,19.3,99.3122482299805,58.0565605163574,1.00645995140076,50.6863391739167,25.9948858316449,28.0251804350976,23.1721064910143,26.6443637190123,26.9892560054462,1.91582545286477,43.5942884533887,-20000.0,37534751.89,238151215.917245,3861.9484333688,-238406598.668995,12.3313334897219,854.0,10.0
1986.0,38584624.0,0.298782366814399,505990.0,208444174371.698,5400.0,76.5104878048781,1.56,16.768,10.7,102.852569580078,98.9475173950195,1.03907001018524,13.46908444742,18.22989596839,17.1621130339913,21.7288582238905,26.4747351376842,19.4814673198059,2.6250366796807,24.7919942814336,-13540.0,128680984.5,3450598177.34751,6508.8506547565,-3073017463.95036,8.79493932290321,636.0,10.0
1986.0,56596155.0,0.0054492818967762,301340.0,530780518170.907,9380.0,75.7707317073171,1.35,10.95,11.4,100.307609558105,75.3639526367188,0.991919994354248,31.7600827155835,18.6609114788167,17.4192779224801,22.3297672412374,34.1606642149544,21.8491438267691,1.97714264210667,30.626506017026,-6206.0,795286804.2,-153004673.097472,11341.0939892903,2605984591.28404,5.82354691862017,832.0,10.0
1986.0,77720436.0,0.0457680639736539,356970.0,873567772424.918,11240.0,74.3968292682927,1.43,19.151,10.6,99.3122482299805,100.742958068848,0.9999350011348724,50.6863391739167,21.1981870684832,21.5829962584816,23.5417801621924,25.098920780975,24.5385258389746,2.79032856698511,41.3485429630715,212822.0,4636389160.0,1192024599.72962,13511.1520027486,8205604897.38976,-0.129413360854742,700.0,10.0
1986.0,56956002.0,0.511141505762455,549086.0,644411150318.841,11310.0,75.6,1.85,14.996,10.1,102.201713562012,89.907829284668,1.03586995601654,39.8743602763668,21.3836921824756,21.1202179601987,21.8089701080998,39.1547240650736,20.0721583493571,3.08576501575346,33.2505569283717,51642.0,5141358398.0,3255870956.36327,13430.4824599685,2147334762.14551,2.53852591781417,867.0,10.0
1986.0,9861823.0,0.0356488507832359,33120.0,100256154352.409,10170.0,74.7317073170732,1.54,12.258,11.4,75.2071533203125,99.756950378418,1.01291000843048,29.6064342370508,57.2830498325525,55.0439747012999,18.5655923999919,35.1685859391222,31.1091462059267,2.95377262399122,56.949534969442,2964.0,986456298.8,729860000.0,12170.0406962702,-268901305.3429265,1.2943681910248,847.0,10.0
1986.0,7569794.0,0.0635489974692431,83879.0,81882180949.0435,10820.0,74.3170731707317,1.45,24.463,11.9,99.3122482299805,99.6479568481445,0.931739985942841,58.2027534653147,32.1235372736238,32.1427834629286,24.0359568701897,32.7807219831467,6.74758013317431,1.5087585414904,50.0475152004694,6630.0,224538681.0,183400907.8,13031.8281010744,-268901305.3429265,1.70544456731973,1110.0,10.0
1986.0,4721446.0,0.425115597334071,56540.0,169718651797.0025,15820.0,71.4190243902439,1.76,36.861,16.9,99.3122482299805,100.742958068848,0.9999350011348724,50.6863391739167,38.4711164171074,36.9194069594885,23.5882360674433,35.1685859391222,26.9892560054462,1.70523464011206,56.949534969442,6261.0,536805624.619408,1977264596.96392,15880.03059212925,-268901305.3429265,50.0,656.0,10.0
1986.0,5120534.0,0.133727781435023,42920.0,71924301455.4008,14050.0,74.579756097561,1.48,10.241,9.7,98.3817291259766,108.74291229248,1.00083994865417,128.775210461098,32.4206257306695,32.6204056684595,23.8590635229867,39.29520344185,19.7857756825707,1.94481923668799,50.3300931037552,11463.0,536805624.619408,163266341.137938,17136.6297376226,491187634.006534,3.67818411863452,703.0,10.0
1986.0,1540190.0,0.743509962008971,45230.0,169718651797.0025,15820.0,70.0853658536585,2.18,41.175,18.6,99.3122482299805,95.9223175048828,0.9999350011348724,50.6863391739167,38.4711164171074,36.9194069594885,23.5882360674433,35.1685859391222,26.9892560054462,1.70523464011206,56.949534969442,5260.0,536805624.619408,1977264596.96392,15880.03059212925,-268901305.3429265,3.18982591472949,656.0,10.0
1986.0,9967213.0,0.330759073504695,131960.0,53376703966.199,5360.0,76.4882195121951,1.6,33.664,13.7,105.204978942871,88.818603515625,0.992169976234436,24.967810655095,17.6264806670144,23.9377976128056,27.9969152236899,26.1030990965567,26.9892560054462,4.12801512211307,30.5744469814252,19064.0,60000000.0,471000000.0,5577.83258692769,-471000000.0,23.0154508205013,652.0,10.0
1986.0,10630564.0,-0.170579145153423,93030.0,22671485449.6615,2130.0,69.1734146341463,1.84,48.519,20.7,91.510009765625,86.6804809570312,1.00223994255066,13.6780763652997,38.4711164171074,36.9194069594885,23.5882360674433,53.6070484061291,26.9892560054462,3.22373254959589,75.9798513341742,-16339.0,536805624.619408,0.0,2323.23864322732,-268901305.3429265,5.29166170071091,589.0,10.0
1986.0,37456119.0,0.681065576626595,312690.0,169718651797.0025,15820.0,70.8487804878049,2.22,32.29,19.6,96.3638381958008,83.4561920166016,0.9999350011348724,50.6863391739167,38.4711164171074,36.9194069594885,23.5882360674433,35.1685859391222,26.9892560054462,2.94140353586042,56.949534969442,-22520.0,536805624.619408,16000000.0,15880.03059212925,6000000.0,16.5499681731383,600.0,10.0
1986.0,8369829.0,0.23256888459452,447420.11,128275962169.514,15330.0,76.9312195121951,1.8,11.701,7.5,99.3122482299805,90.8442611694336,0.9999350011348724,91.7202543573342,30.6643110337429,27.6649826630051,24.5186620991157,35.255842399743,42.1575842393765,2.58656825639449,46.5499451275315,15211.0,337915771.5,1082656171.41941,17955.1571459902,2880036262.6473,4.23591011089793,624.0,10.0
1986.0,4167354.0,0.356688643730966,385178.0,73140176990.5186,17550.0,76.2412195121951,1.71,18.098,10.2,99.7297897338867,97.4601898193359,1.02851998806,93.9209171285507,33.0436560854562,36.6613852266322,33.1245961588694,42.026285761421,12.8452147420916,2.80841701830998,48.7882561452591,7616.0,181133026.1,1018718111.85879,18883.2333523873,584392772.956474,7.17649274816357,1414.0,10.0
1986.0,8958171.0,-0.0265197545262494,110990.0,19588769136.5517,2190.0,71.7307317073171,2.02,73.645,18.7,98.0283889770508,96.5484390258789,0.995580017566681,2.75488383806389,40.0336395168459,43.4699248775556,35.8763413684718,35.1685859391222,26.9892560054462,1.70523464011206,144.893939658027,1104.0,536805624.619408,0.0,2260.4272811545,-268901305.3429265,2.69999999999986,608.0,10.0
1986.0,10342227.0,0.0494116240523893,78870.0,169718651797.0025,15820.0,70.9973170731707,1.92,49.101,13.8,99.3122482299805,90.5545425415039,1.02705001831055,50.6863391739167,38.4711164171074,36.9194069594885,23.5882360674433,35.1685859391222,26.9892560054462,1.70523464011206,56.949534969442,-771.0,536805624.619408,1977264596.96392,15880.03059212925,-268901305.3429265,3.18982591472949,656.0,10.0
1986.0,4918154.0,0.324794895907026,338150.0,63996548229.8561,13010.0,74.56,1.6,13.501,7.3,99.3122482299805,108.28182220459,1.08513998985291,36.9168665432789,25.6541578913779,24.3426510945178,26.0642032037782,29.7766371049128,15.9048751005169,1.72390995338997,43.115637564618,1491.0,6316862.106,405308277.25387,14946.9926198261,412669145.179355,2.93357920442327,536.0,10.0
1986.0,2599892.0,0.811742390944632,64594.0,169718651797.0025,15820.0,70.6224390243903,2.12,42.818,16.4,99.3122482299805,100.258720397949,0.9999350011348724,50.6863391739167,38.4711164171074,36.9194069594885,23.5882360674433,35.1685859391222,26.9892560054462,1.70523464011206,56.949534969442,13972.0,536805624.619408,1977264596.96392,15880.03059212925,-268901305.3429265,3.18982591472949,656.0,10.0
1986.0,3578914.0,0.965016472614713,65300.0,169718651797.0025,15820.0,72.0807317073171,2.12,23.268,16.4,99.3122482299805,104.70157623291,0.9999350011348724,50.6863391739167,38.4711164171074,36.9194069594885,23.5882360674433,35.1685859391222,26.9892560054462,1.70523464011206,56.949534969442,10177.0,536805624.619408,1977264596.96392,15880.03059212925,-268901305.3429265,3.18982591472949,656.0,10.0
1986.0,342121.0,1.67089816229853,320.0,1369517126.39313,4000.0,74.393512195122,1.93,12.502,13.3,100.519752502441,75.5479965209961,0.961149990558624,103.518663328627,64.3349193462749,73.8246129264432,23.3909466712188,33.6017230355018,26.9892560054462,1.26918382590508,96.4434384488124,464.0,6106987.0,21883369.2847757,4194.53354255539,-21883369.2847757,2.02788871414761,560.0,10.0
1986.0,22836841.0,0.455749591132157,238390.0,169718651797.0025,15820.0,69.4963414634146,2.39,64.012,33.3,99.3122482299805,100.742958068848,0.9999350011348724,50.6863391739167,38.4711164171074,36.9194069594885,23.5882360674433,46.7791557357501,26.9892560054462,4.44571116472147,56.949534969442,-50450.0,536805624.619408,0.0,15880.03059212925,-268901305.3429265,3.18982591472949,637.0,10.0
1987.0,10030031.0,-0.0269454386407305,92120.0,41746617923.6933,4160.0,73.6658536585366,1.62,28.087,18.2,99.3122482299805,65.5005416870117,0.9999350011348724,50.6863391739167,27.3385645319817,32.2372887443144,27.378501750037,24.3584216326617,26.9892560054462,1.85930207777881,48.3303983425907,-23142.0,19256782.53,465868832.532615,4803.86609546941,-476056506.728785,9.63483186245753,854.0,10.0
1987.0,38684815.0,0.259329063201825,505990.0,274965489758.007,7110.0,76.7280487804878,1.49,15.747,10.3,101.128723144531,101.178970336914,1.04699003696442,14.800611870638,17.7565676884434,18.6082328555084,23.1609017036908,27.7271621428506,22.318913555931,2.6147006889558,26.1537529019704,-12681.0,129935958.9,4570700793.28043,8233.72822993027,-3825367266.83161,5.24801863489594,636.0,10.0
1987.0,56601931.0,0.0102051195547741,301340.0,688214131992.99,12160.0,76.219512195122,1.33,10.094,10.8,100.730758666992,76.4866790771484,0.990970015525818,33.2504373156508,17.9426964793308,17.5381360316009,22.7202896505285,33.7760718815197,14.902305678026,2.06035364400414,30.012501659121,7825.0,1287891724.0,4188118186.77518,14267.5368168757,-2101110971.6406,4.74728490389789,832.0,10.0
1987.0,77839920.0,0.15361757528619,356970.0,1108250553120.83,14240.0,74.8070243902439,1.43,19.419,10.1,99.3122482299805,100.742958068848,0.9999350011348724,50.6863391739167,20.5966039600334,20.9341818413324,22.9393947401981,25.1325774241833,16.7670627893431,2.77229902629809,40.1256452423832,174272.0,5534590820.0,1620170656.57848,16738.6132825523,6640908620.16013,0.24990610870503,700.0,10.0
1987.0,57266167.0,0.543092054847426,549086.0,828107320808.809,14460.0,75.8,1.83,13.629,9.8,100.936233520508,91.3123397827148,1.03451001644135,40.2566429794644,20.6318351889601,21.3916599649524,22.3120902538891,39.5448161156561,16.7953089965478,3.12045160513517,33.1265347357726,59890.0,5759801270.0,5139716801.65678,16175.7090467566,4070655496.07336,3.28889821400133,867.0,10.0
1987.0,9870234.0,0.0852521408125053,33120.0,129247167993.841,13090.0,75.3658536585366,1.54,11.592,11.0,75.518440246582,100.449867248535,1.01401996612549,30.4709476921007,55.8677630684447,54.0513368574141,19.6346877735902,35.1685859391222,27.8779451273693,2.90179479261597,56.949534969442,3525.0,1276381836.0,2354920000.0,15135.8523116968,-268901305.3429265,1.55338261314948,847.0,10.0
1987.0,7574586.0,0.0632842039083754,83879.0,104616119930.587,13810.0,74.7682926829268,1.43,23.511,11.2,99.3122482299805,100.917259216309,0.926389992237091,58.2593150396456,31.5297015800177,31.571180259021,24.3638840312594,32.8143066069283,6.41861718271525,1.41667790274506,48.4241486377058,1434.0,228747100.8,395491398.0,16328.5613047296,-268901305.3429265,1.4019527178397,1110.0,10.0
